# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00322143      	T               	2.85295054e+02	(4.63500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00579981e+02	(5.79900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322286      	p               	1.08992111e+05	(7.12900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813457e+05	(3.19700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322286      	U               	(2.30997536e+01 -2.40706775e-21 -2.40706775e-21)	(3.24700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35575972e+01 4.65254943e-17 4.65254943e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322286      	T               	2.85295037e+02	(4.63100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00580924e+02	(5.79900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322429      	p               	1.08992113e+05	(7.13500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813457e+05	(3.19100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322429      	U               	(2.30997527e+01 -1.37692135e-21 -1.37692135e-21)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35680510e+01 4.67555225e-17 4.67555225e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322429      	T               	2.85295021e+02	(4.62700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00581844e+02	(5.80100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322571      	p               	1.08992114e+05	(7.13900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.18700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322571      	U               	(2.30997532e+01 -1.59819865e-21 -1.59819865e-21)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35785494e+01 4.69587443e-17 4.69587443e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322571      	T               	2.85295004e+02	(4.62300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00582765e+02	(5.80100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322714      	p               	1.08992115e+05	(7.14500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.18300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322714      	U               	(2.30997539e+01 -1.84033258e-21 -1.84033258e-21)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35890864e+01 4.71348023e-17 4.71348023e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322714      	T               	2.85294988e+02	(4.61900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00583665e+02	(5.80100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322857      	p               	1.08992116e+05	(7.15100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.17700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322857      	U               	(2.30997546e+01 -2.10528980e-21 -2.10528980e-21)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35996557e+01 4.72833846e-17 4.72833846e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322857      	T               	2.85294972e+02	(4.61500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00584542e+02	(5.80100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323         	p               	1.08992117e+05	(7.15500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.17300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323         	U               	(2.30997553e+01 -2.39530613e-21 -2.39530613e-21)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1	(2.36102512e+01 4.74042252e-17 4.74042252e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323         	T               	2.85294956e+02	(4.61100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00585396e+02	(5.80100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323143      	p               	1.08992118e+05	(7.16100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.16700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323143      	U               	(2.30999103e+01 -1.32424494e-21 -1.32424494e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.36208667e+01 4.74971049e-17 4.74971049e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323143      	T               	2.85294940e+02	(4.60700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00586232e+02	(5.80300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323286      	p               	1.08992119e+05	(7.16700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.16300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323286      	U               	(2.30997562e+01 -1.37181587e-21 -1.37181587e-21)	(3.23300000e-01 1.00000000e-01 1.00000000e-01)	1	(2.36314958e+01 4.75618523e-17 4.75618523e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323286      	T               	2.85294924e+02	(4.60300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00587065e+02	(5.80300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323429      	p               	1.08992120e+05	(7.17100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.15900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323429      	U               	(2.30997573e+01 -1.54881784e-21 -1.54881784e-21)	(3.23300000e-01 1.00000000e-01 1.00000000e-01)	1	(2.36421322e+01 4.75983433e-17 4.75983433e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323429      	T               	2.85294908e+02	(4.59900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00587876e+02	(5.80300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323571      	p               	1.08992121e+05	(7.17700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.15300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323571      	U               	(2.30999090e+01 -1.32154145e-21 -1.32154145e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.36527696e+01 4.76064841e-17 4.76064841e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323571      	T               	2.85294893e+02	(4.59500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00588666e+02	(5.80300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323714      	p               	1.08992122e+05	(7.18300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.14900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323714      	U               	(2.30997514e+01 -1.38928074e-21 -1.38928074e-21)	(3.19500000e-01 1.00000000e-01 1.00000000e-01)	1	(2.33599090e+01 2.42295795e-17 4.84591589e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323714      	T               	2.85294877e+02	(4.59100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00589433e+02	(5.80300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00323857      	p               	1.08992124e+05	(7.18700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.14500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323857      	U               	(2.30999081e+01 -1.31972210e-21 -1.31972210e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.33681883e+01 2.46490008e-17 4.92980016e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00323857      	T               	2.85294862e+02	(4.58700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00590185e+02	(5.80500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324         	p               	1.08992125e+05	(7.19300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.13900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324         	U               	(2.30999077e+01 -1.31879821e-21 -1.31879821e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.33766053e+01 2.50608771e-17 5.01217541e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324         	T               	2.85294847e+02	(4.58300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00590932e+02	(5.80500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324143      	p               	1.08992126e+05	(7.19900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.13500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324143      	U               	(2.30997510e+01 -1.41391549e-21 -1.41391549e-21)	(3.18100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.33851573e+01 2.54646063e-17 5.09292127e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324143      	T               	2.85294832e+02	(4.57900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00591658e+02	(5.80500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324286      	p               	1.08992127e+05	(7.20300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813456e+05	(3.12900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324286      	U               	(2.30997516e+01 -1.63840940e-21 -1.63840940e-21)	(3.18100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.33938414e+01 2.58595918e-17 5.17191836e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324286      	T               	2.85294817e+02	(4.57500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00592362e+02	(5.80500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324429      	p               	1.08992128e+05	(7.20900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.12500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324429      	U               	(2.30997522e+01 -1.88440055e-21 -1.88440055e-21)	(3.18100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34026544e+01 2.62452432e-17 5.24904865e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324429      	T               	2.85294801e+02	(4.56900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00593044e+02	(5.80500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324571      	p               	1.08992129e+05	(7.21500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.11900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324571      	U               	(2.30997529e+01 -2.15410469e-21 -2.15410469e-21)	(3.18100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34115929e+01 2.66209782e-17 5.32419564e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324571      	T               	2.85294786e+02	(4.56500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00593716e+02	(5.80700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324714      	p               	1.08992130e+05	(7.21900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.11700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324714      	U               	(2.30999055e+01 -1.31401739e-21 -1.31401739e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.34206534e+01 2.69862236e-17 5.39724471e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324714      	T               	2.85294770e+02	(4.56100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00594379e+02	(5.80700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00324857      	p               	1.08992131e+05	(7.22500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.11100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324857      	U               	(2.30999050e+01 -1.31305306e-21 -1.31305306e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.34298321e+01 2.73404170e-17 5.46808339e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00324857      	T               	2.85294755e+02	(4.55700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00595022e+02	(5.80700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325         	p               	1.08992132e+05	(7.23100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.10700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325         	U               	(2.30997489e+01 -1.41568608e-21 -1.41568608e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34391252e+01 2.76830081e-17 5.53660161e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325         	T               	2.85294740e+02	(4.55300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00595645e+02	(5.80700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325143      	p               	1.08992134e+05	(7.23500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.10100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325143      	U               	(2.30997492e+01 -1.68740539e-21 -1.68740539e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34485286e+01 2.80134600e-17 5.60269199e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325143      	T               	2.85294725e+02	(4.54900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00596246e+02	(5.80700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325286      	p               	1.08992135e+05	(7.24100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.09700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325286      	U               	(2.30997497e+01 -1.98488877e-21 -1.98488877e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34580379e+01 2.83312505e-17 5.66625010e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325286      	T               	2.85294711e+02	(4.54500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00596841e+02	(5.80900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325429      	p               	1.08992136e+05	(7.24700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.09300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325429      	U               	(2.30997502e+01 -2.31060137e-21 -2.31060137e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34676488e+01 2.86358736e-17 5.72717472e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325429      	T               	2.85294696e+02	(4.54100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00597425e+02	(5.80900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325571      	p               	1.08992137e+05	(7.25100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.08700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325571      	U               	(2.30997508e+01 -2.66718403e-21 -2.66718403e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34773566e+01 2.89268405e-17 5.78536810e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325571      	T               	2.85294681e+02	(4.53700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00597989e+02	(5.80900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325714      	p               	1.08992138e+05	(7.25700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.08300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325714      	U               	(2.30997515e+01 -3.05736499e-21 -3.05736499e-21)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.34871566e+01 2.92036810e-17 5.84073620e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325714      	T               	2.85294666e+02	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00598534e+02	(5.80900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00325857      	p               	1.08992139e+05	(7.26300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.07700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325857      	U               	(2.30999019e+01 -1.30533155e-21 -1.30533155e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.34970439e+01 2.94659446e-17 5.89318892e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00325857      	T               	2.85294651e+02	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00599060e+02	(5.80900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326         	p               	1.08992140e+05	(7.26700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.07300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326         	U               	(2.30999015e+01 -1.30410668e-21 -1.30410668e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.35070134e+01 2.97132018e-17 5.94264036e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326         	T               	2.85294637e+02	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00599581e+02	(5.81100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326143      	p               	1.08992141e+05	(7.27300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.06700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326143      	U               	(2.30997492e+01 -1.43758711e-21 -1.43758711e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35170600e+01 2.99450451e-17 5.98900902e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326143      	T               	2.85294622e+02	(4.52100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00600091e+02	(5.81100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326286      	p               	1.08992142e+05	(7.27900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.06500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326286      	U               	(2.30997497e+01 -1.66390663e-21 -1.66390663e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35271783e+01 3.01610899e-17 6.03221798e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326286      	T               	2.85294608e+02	(4.51700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00600582e+02	(5.81100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326429      	p               	1.08992144e+05	(7.28300000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813455e+05	(3.05900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326429      	U               	(2.30997504e+01 -1.91124926e-21 -1.91124926e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1	(2.35373628e+01 3.03609759e-17 6.07219517e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326429      	T               	2.85294594e+02	(4.51300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00601055e+02	(5.81100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326571      	p               	1.08992145e+05	(7.28900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.05500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326571      	U               	(2.30998998e+01 -1.29884206e-21 -1.29884206e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.35476082e+01 3.05443674e-17 6.10887349e-17)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326571      	T               	2.85294580e+02	(4.50900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00601509e+02	(5.81100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326714      	p               	1.08992146e+05	(7.29500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.04700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326714      	U               	(2.30998993e+01 -1.29744658e-21 -1.29744658e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.38747225e+01 4.10175748e-17 4.10175748e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326714      	T               	2.85294567e+02	(4.50500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00601962e+02	(5.81300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00326857      	p               	1.08992147e+05	(7.29900000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.04500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326857      	U               	(2.30997485e+01 -1.40334248e-21 -1.40334248e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.38837559e+01 4.04579939e-17 4.04579939e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00326857      	T               	2.85294553e+02	(4.50100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00602403e+02	(5.81300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00327         	p               	1.08992148e+05	(7.30500000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.03900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327         	U               	(2.30997491e+01 -1.62920247e-21 -1.62920247e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.38926603e+01 3.98815621e-17 3.98815621e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327         	T               	2.85294540e+02	(4.49700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00602826e+02	(5.81300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00327143      	p               	1.08992149e+05	(7.31100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.03500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327143      	U               	(2.30997497e+01 -1.87675803e-21 -1.87675803e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1	(2.39014322e+01 3.92891719e-17 3.92891719e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327143      	T               	2.85294526e+02	(4.49300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00603232e+02	(5.81300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00327286      	p               	1.08992150e+05	(7.31700000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.02900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327286      	U               	(2.30998976e+01 -1.29160088e-21 -1.29160088e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.39100683e+01 3.86817327e-17 3.86817327e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327286      	T               	2.85294513e+02	(4.48900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00603622e+02	(5.81300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00327429      	p               	1.08992151e+05	(7.32100000e-01 1.00000000e-01 1.00000000e-01)	2	1.09813454e+05	(3.02500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00327429      	U               	(2.30998971e+01 -1.29008128e-21 -1.29008128e-21)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(2.39185654e+01 3.80601684e-17 3.80601684e-17)	(4.05100000e-01 1.00000000e-01 1.00000000e-01)	1
